codec,corpus,direction,level,block,ratio,throughput_MBps,p50_us,p99_us,p999_us,cpu_frac,cores_freed
sw-deflate,egress-4-93392b.bin,decompress,1,16384,0.1878,964.7,16.56,18.68,18.71,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,1,32768,0.1964,540.5,60.57,61.75,61.91,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,1,32768,0.1964,986.5,32.13,36.61,37.88,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,1,65536,0.2251,546.5,119.45,124.96,125.94,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,1,65536,0.2251,912.4,70.82,74.84,74.93,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,1,131072,0.3307,370.4,251.64,257.02,257.06,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,1,131072,0.3307,825.0,114.09,116.14,116.29,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,1,0,0.3307,370.3,251.94,257.22,258.28,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,1,0,0.3307,830.8,111.42,115.39,115.55,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,3,8192,0.1854,259.5,31.45,33.40,33.70,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,3,8192,0.1854,840.1,9.72,10.22,10.52,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,3,16384,0.1871,285.1,57.25,62.24,62.48,1.001,0.000
sw-deflate,egress-4-93392b.bin,decompress,3,16384,0.1871,996.1,16.32,17.30,18.83,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,3,32768,0.1897,304.0,107.40,110.08,110.29,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,3,32768,0.1897,1002.2,31.89,34.93,35.52,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,3,65536,0.1941,322.2,202.63,207.94,208.12,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,3,65536,0.1941,1028.7,64.44,66.56,66.85,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,3,131072,0.2651,199.4,468.31,475.14,475.36,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,3,131072,0.2651,814.1,115.23,119.43,119.55,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,3,0,0.2651,199.3,468.69,474.65,475.31,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,3,0,0.2651,820.8,113.04,117.34,120.86,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,6,8192,0.1854,112.7,72.38,74.70,75.00,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,6,8192,0.1854,875.3,9.16,10.69,14.33,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,6,16384,0.1871,115.8,141.20,145.45,145.61,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,6,16384,0.1871,916.4,18.05,18.59,18.75,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,6,32768,0.1897,121.3,268.93,278.81,279.00,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,6,32768,0.1897,1037.2,30.98,36.62,37.05,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,6,65536,0.1943,143.2,457.30,464.04,465.04,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,6,65536,0.1943,1017.3,64.56,68.37,68.95,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,6,131072,0.2653,124.1,752.66,763.15,764.02,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,6,131072,0.2653,819.5,113.15,117.31,119.05,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,6,0,0.2653,124.1,752.12,762.54,764.41,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,6,0,0.2653,817.9,113.56,117.71,119.83,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,9,8192,0.1854,9.9,823.70,829.55,829.90,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,9,8192,0.1854,860.4,9.51,10.13,10.13,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,9,16384,0.1871,9.6,1699.26,1708.97,1713.51,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,9,16384,0.1871,915.1,18.04,18.70,18.97,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,9,32768,0.1898,9.7,3386.33,3404.66,3404.88,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,9,32768,0.1898,973.6,34.43,35.35,35.42,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,9,65536,0.1941,11.0,5964.38,5988.19,5988.70,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,9,65536,0.1941,1020.2,64.64,66.96,67.03,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,9,131072,0.2651,14.9,6275.80,6310.50,6310.78,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,9,131072,0.2651,816.2,115.20,120.60,121.46,1.000,0.000
sw-deflate,egress-4-93392b.bin,compress,9,0,0.2651,14.9,6275.77,6303.62,6304.74,1.000,0.000
sw-deflate,egress-4-93392b.bin,decompress,9,0,0.2651,814.6,115.35,117.40,117.78,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,1,8192,0.4459,183.4,7.04,7.28,8.00,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,1,8192,0.4459,373.0,3.46,3.63,3.63,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,1,16384,0.4459,183.3,7.03,7.27,7.29,1.002,0.000
sw-deflate,egress-0-1294b.bin,decompress,1,16384,0.4459,373.4,3.45,3.62,3.63,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,1,32768,0.4459,184.3,7.02,7.24,7.28,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,1,32768,0.4459,372.7,3.50,3.60,3.64,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,1,65536,0.4459,184.9,6.99,7.22,7.23,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,1,65536,0.4459,374.1,3.45,3.63,3.63,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,1,131072,0.4459,184.8,7.00,7.17,7.18,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,1,131072,0.4459,373.7,3.45,3.63,3.64,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,1,0,0.4459,184.3,7.01,7.33,7.75,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,1,0,0.4459,373.7,3.45,3.64,3.70,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,3,8192,0.4049,131.9,9.79,10.12,10.60,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,3,8192,0.4049,408.2,3.13,3.67,3.72,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,3,16384,0.4049,132.1,9.75,10.08,10.79,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,3,16384,0.4049,403.8,3.14,3.67,3.70,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,3,32768,0.4049,131.8,9.76,10.10,13.54,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,3,32768,0.4049,398.8,3.21,3.46,3.49,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,3,65536,0.4049,131.6,9.77,10.16,13.73,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,3,65536,0.4049,403.3,3.14,3.50,3.54,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,3,131072,0.4049,131.9,9.78,9.98,10.06,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,3,131072,0.4049,399.1,3.19,3.49,3.68,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,3,0,0.4049,132.3,9.76,9.95,10.65,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,3,0,0.4049,396.7,3.25,3.48,3.49,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,6,8192,0.3949,94.6,13.67,14.50,14.63,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,6,8192,0.3949,412.8,3.11,3.38,3.40,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,6,16384,0.3949,95.0,13.60,13.93,14.80,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,6,16384,0.3949,417.3,3.09,3.35,3.42,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,6,32768,0.3949,95.1,13.59,14.48,14.66,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,6,32768,0.3949,413.9,3.10,3.42,3.60,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,6,65536,0.3949,95.2,13.56,14.50,14.65,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,6,65536,0.3949,416.9,3.08,3.40,3.55,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,6,131072,0.3949,95.1,13.59,14.47,14.47,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,6,131072,0.3949,420.0,3.06,3.44,3.56,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,6,0,0.3949,94.9,13.62,14.46,14.54,1.001,0.000
sw-deflate,egress-0-1294b.bin,decompress,6,0,0.3949,416.1,3.08,3.34,3.35,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,9,8192,0.3934,19.9,64.99,67.33,67.46,1.000,0.000
sw-deflate,egress-0-1294b.bin,decompress,9,8192,0.3934,407.4,3.15,3.66,3.66,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,9,16384,0.3934,19.9,64.94,67.20,67.26,1.000,0.000
sw-deflate,egress-0-1294b.bin,decompress,9,16384,0.3934,414.5,3.11,3.46,3.62,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,9,32768,0.3934,19.9,64.91,66.23,66.75,1.000,0.000
sw-deflate,egress-0-1294b.bin,decompress,9,32768,0.3934,412.1,3.10,3.63,3.66,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,9,65536,0.3934,19.9,64.87,66.19,66.27,1.000,0.000
sw-deflate,egress-0-1294b.bin,decompress,9,65536,0.3934,417.0,3.08,3.46,3.47,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,9,131072,0.3934,19.9,64.86,67.10,67.27,1.000,0.000
sw-deflate,egress-0-1294b.bin,decompress,9,131072,0.3934,400.9,3.20,3.42,3.44,1.000,0.000
sw-deflate,egress-0-1294b.bin,compress,9,0,0.3934,19.9,64.95,66.54,66.64,1.000,0.000
sw-deflate,egress-0-1294b.bin,decompress,9,0,0.3934,404.6,3.17,3.60,3.61,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,1,8192,0.0353,435.6,23.17,27.82,29.17,0.999,0.001
iaa-deflate,ingress-6-517074b.bin,decompress,1,8192,0.0353,1479.1,5.55,11.04,12.51,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,1,16384,0.0274,605.5,23.53,35.73,51.48,0.992,0.008
iaa-deflate,ingress-6-517074b.bin,decompress,1,16384,0.0274,2328.2,5.03,12.20,12.22,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,1,32768,0.1026,740.3,41.49,49.47,49.76,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,1,32768,0.1026,2679.8,9.95,17.48,17.48,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,1,65536,0.1484,850.7,72.89,82.24,82.28,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,1,65536,0.1484,2660.3,22.26,29.84,29.85,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,1,131072,0.1694,918.7,137.76,148.00,148.00,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,1,131072,0.1694,2657.8,46.98,54.51,54.64,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,1,0,0.3151,974.0,525.97,536.81,536.94,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,1,0,0.3151,2596.6,198.67,203.13,203.14,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,3,8192,0.0353,499.2,12.62,21.31,21.39,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,3,8192,0.0353,1726.1,2.99,8.88,8.89,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,3,16384,0.0274,652.0,21.46,30.41,30.54,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,3,16384,0.0274,2530.3,5.55,11.16,11.18,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,3,32768,0.1026,743.6,39.88,49.46,49.46,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,3,32768,0.1026,2660.3,9.93,17.56,17.59,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,3,65536,0.1484,850.5,75.75,82.29,82.29,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,3,65536,0.1484,2664.7,22.26,29.84,29.91,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,3,131072,0.1694,918.5,137.88,148.05,148.06,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,3,131072,0.1694,2658.1,48.08,54.60,54.61,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,3,0,0.3151,974.0,526.14,536.57,538.11,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,3,0,0.3151,2597.0,197.36,203.16,203.17,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,6,8192,0.0353,502.8,12.68,20.47,20.49,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,6,8192,0.0353,1724.0,4.67,8.83,8.87,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,6,16384,0.0274,652.8,21.70,30.09,30.11,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,6,16384,0.0274,2548.0,4.36,11.23,11.24,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,6,32768,0.1026,743.3,39.36,49.43,49.43,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,6,32768,0.1026,2662.2,9.91,17.55,17.56,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,6,65536,0.1484,850.8,72.42,82.24,82.25,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,6,65536,0.1484,2668.7,22.55,29.86,29.87,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,6,131072,0.1694,918.8,137.73,148.00,148.00,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,6,131072,0.1694,2657.1,46.93,54.65,54.77,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,6,0,0.3151,974.0,526.80,536.13,536.14,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,6,0,0.3151,2597.0,197.50,203.28,203.32,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,9,8192,0.0353,497.4,12.62,20.49,24.16,0.996,0.004
iaa-deflate,ingress-6-517074b.bin,decompress,9,8192,0.0353,1813.2,2.99,8.73,8.77,1.001,0.000
iaa-deflate,ingress-6-517074b.bin,compress,9,16384,0.0274,648.9,21.58,30.12,30.18,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,9,16384,0.0274,2503.3,5.65,11.21,12.01,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,9,32768,0.1026,744.7,39.33,49.40,49.40,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,9,32768,0.1026,2650.3,9.94,17.49,17.52,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,9,65536,0.1484,850.7,72.24,82.18,82.21,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,9,65536,0.1484,2669.0,22.26,29.80,29.82,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,9,131072,0.1694,918.6,137.76,147.96,147.97,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,9,131072,0.1694,2657.7,46.92,54.50,54.52,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,compress,9,0,0.3151,974.0,525.97,536.17,536.46,1.000,0.000
iaa-deflate,ingress-6-517074b.bin,decompress,9,0,0.3151,2596.8,197.36,203.18,203.19,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,1,8192,0.2228,475.8,13.79,21.99,22.44,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,1,8192,0.2228,1185.5,5.12,11.11,11.12,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,1,16384,0.2140,616.9,22.89,31.97,31.97,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,1,16384,0.2140,1499.6,8.70,15.98,16.18,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,1,32768,0.2132,716.6,40.85,51.05,51.09,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,1,32768,0.2132,1996.9,14.03,21.58,21.61,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,1,65536,0.2694,832.8,74.83,84.39,84.66,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,1,65536,0.2694,2255.3,28.46,34.21,34.31,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,1,131072,0.3112,854.2,85.78,96.47,96.53,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,1,131072,0.3112,2284.5,31.49,39.07,39.08,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,1,0,0.3112,854.9,85.65,96.47,96.51,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,1,0,0.3112,2283.9,31.51,39.07,39.26,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,3,8192,0.2228,415.1,18.12,25.00,25.00,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,3,8192,0.2228,1073.1,5.59,13.10,13.10,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,3,16384,0.2140,585.0,24.50,33.23,33.32,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,3,16384,0.2140,1470.7,8.72,16.32,16.35,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,3,32768,0.2132,715.9,40.82,51.07,51.09,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,3,32768,0.2132,1995.4,14.12,21.57,21.61,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,3,65536,0.2694,833.7,73.93,84.01,84.82,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,3,65536,0.2694,2260.2,26.65,34.15,34.15,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,3,131072,0.3112,854.6,85.58,95.80,95.83,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,3,131072,0.3112,2286.0,31.48,39.05,39.06,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,3,0,0.3112,851.8,85.87,96.83,99.49,0.997,0.003
iaa-deflate,egress-3-77366b.bin,decompress,3,0,0.3112,2284.4,31.50,39.03,39.04,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,6,8192,0.2228,416.5,14.83,25.03,25.69,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,6,8192,0.2228,1057.3,5.61,13.08,13.10,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,6,16384,0.2140,585.4,23.02,33.26,33.85,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,6,16384,0.2140,1479.5,8.70,16.31,16.34,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,6,32768,0.2132,715.9,41.20,51.09,51.71,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,6,32768,0.2132,2013.2,14.05,21.64,21.71,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,6,65536,0.2694,832.2,79.08,84.04,84.04,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,6,65536,0.2694,2259.3,26.64,34.20,34.23,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,6,131072,0.3112,854.2,85.78,96.38,96.52,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,6,131072,0.3112,2287.5,31.48,39.08,39.09,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,6,0,0.3112,853.8,88.68,96.49,98.78,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,6,0,0.3112,2282.8,31.47,39.05,43.27,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,9,8192,0.2228,411.6,15.06,25.11,25.17,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,9,8192,0.2228,1056.8,5.65,13.11,13.16,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,9,16384,0.2140,585.5,23.95,33.78,33.81,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,9,16384,0.2140,1479.8,8.71,16.31,16.35,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,9,32768,0.2132,715.6,40.98,51.12,51.16,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,9,32768,0.2132,1997.1,14.02,21.66,22.33,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,9,65536,0.2694,832.1,73.92,84.16,84.61,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,9,65536,0.2694,2257.1,26.64,34.17,34.19,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,9,131072,0.3112,854.0,85.76,96.48,96.58,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,9,131072,0.3112,2287.3,31.48,39.06,39.11,1.000,0.000
iaa-deflate,egress-3-77366b.bin,compress,9,0,0.3112,854.4,86.34,96.52,97.36,1.000,0.000
iaa-deflate,egress-3-77366b.bin,decompress,9,0,0.3112,2285.1,31.68,39.02,39.02,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,1,8192,0.1676,420.5,14.51,24.64,25.30,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,1,8192,0.1676,1259.9,4.35,11.94,11.94,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,1,16384,0.1882,596.2,22.80,32.86,32.88,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,1,16384,0.1882,1824.8,6.61,14.14,14.14,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,1,32768,0.2007,727.8,40.34,50.31,50.32,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,1,32768,0.2007,2397.4,11.36,18.88,18.89,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,1,65536,0.2759,836.2,73.62,83.64,83.65,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,1,65536,0.2759,2282.1,26.38,33.91,33.92,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,1,131072,0.3144,857.3,85.54,95.48,95.50,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,1,131072,0.3144,2304.7,31.20,38.75,38.75,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,1,0,0.3144,857.1,88.76,95.59,96.13,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,1,0,0.3144,2306.0,31.21,38.73,38.77,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,3,8192,0.1676,420.2,20.95,24.73,24.74,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,3,8192,0.1676,1313.7,3.83,11.84,11.87,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,3,16384,0.1882,593.1,22.79,32.91,32.98,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,3,16384,0.1882,1820.0,7.24,14.16,14.17,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,3,32768,0.2007,727.8,40.23,50.28,50.31,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,3,32768,0.2007,2398.1,11.38,18.89,18.92,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,3,65536,0.2759,836.4,73.52,83.60,83.62,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,3,65536,0.2759,2284.1,26.32,33.92,34.06,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,3,131072,0.3144,857.7,85.57,95.50,95.68,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,3,131072,0.3144,2303.0,31.23,38.72,38.73,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,3,0,0.3144,856.9,88.05,95.51,95.53,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,3,0,0.3144,2307.6,31.21,38.78,38.80,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,6,8192,0.1676,420.6,14.53,24.63,24.64,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,6,8192,0.1676,1290.1,4.04,11.82,11.84,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,6,16384,0.1882,593.2,22.79,33.06,33.06,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,6,16384,0.1882,1834.6,6.60,14.15,14.15,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,6,32768,0.2007,725.9,40.46,52.02,52.03,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,6,32768,0.2007,2400.1,11.36,18.92,18.92,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,6,65536,0.2759,836.0,73.52,83.60,84.30,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,6,65536,0.2759,2289.6,26.31,33.91,33.93,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,6,131072,0.3144,857.6,85.47,95.55,96.14,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,6,131072,0.3144,2302.8,31.48,38.76,38.76,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,6,0,0.3144,856.7,85.62,95.52,97.83,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,6,0,0.3144,2305.1,31.22,38.78,38.79,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,9,8192,0.1676,426.2,14.50,24.62,24.67,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,9,8192,0.1676,1261.2,4.33,11.85,11.88,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,9,16384,0.1882,593.0,23.54,32.82,32.83,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,9,16384,0.1882,1819.7,6.61,14.22,14.24,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,9,32768,0.2007,727.0,40.23,50.32,52.08,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,9,32768,0.2007,2384.4,11.43,18.89,18.89,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,9,65536,0.2759,836.6,73.62,83.62,85.17,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,9,65536,0.2759,2285.8,26.31,33.95,33.97,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,9,131072,0.3144,857.3,85.48,96.16,96.18,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,9,131072,0.3144,2303.4,31.21,38.77,38.79,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,compress,9,0,0.3144,857.1,86.09,95.50,95.61,1.000,0.000
iaa-deflate,ingress-3-77388b.bin,decompress,9,0,0.3144,2306.9,31.23,38.72,38.77,1.000,0.000
iaa-deflate,ingress-2-12575b.bin,compress,1,8192,0.2283,401.2,15.64,29.02,29.04,1.000,0.000
iaa-deflate,ingress-2-12575b.bin,decompress,1,8192,0.2283,1059.8,5.56,13.09,13.11,1.000,0.000
iaa-deflate,ingress-2-12575b.bin,compress,1,16384,0.3193,504.7,20.16,30.16,31.94,1.000,0.000
iaa-deflate,ingress-2-12575b.bin,decompress,1,16384,0.3193,1195.6,8.11,15.71,15.73,1.000,0.000
